time_sec,w_000,w_001,w_002,w_003,w_004,w_005,w_006,w_007,w_008,w_009,w_sum
8.15,5.7501e-41,9.737014e-32,1.0252064e-23,6.711525e-17,2.7318519e-11,6.913844e-07,0.0010879495,0.1064448,0.64754015,0.24492635,0.99999994
8.166667,3.9438e-41,6.9948914e-32,7.713868e-24,5.2891533e-17,2.2549202e-11,5.9772384e-07,0.000985138,0.10095315,0.6432343,0.25482675,1.0
8.183333,2.7031e-41,5.02142e-32,5.7999618e-24,4.1653176e-17,1.8599325e-11,5.1638347e-07,0.00089140364,0.09567606,0.63849646,0.26493558,1.0
8.2,1.8514e-41,3.602159e-32,4.3577662e-24,3.2778898e-17,1.5330247e-11,4.457901e-07,0.00080600707,0.090609476,0.633337,0.275247,1.0
8.216666,1.267e-41,2.5821655e-32,3.271868e-24,2.577668e-17,1.2626704e-11,3.8457148e-07,0.0007282682,0.085749544,0.6277677,0.28575414,1.0
8.233334,8.666e-42,1.8496543e-32,2.4547168e-24,2.0255592e-17,1.03923285e-11,3.3151812e-07,0.0006575504,0.08109176,0.62180024,0.29645008,0.99999994
8.25,5.922e-42,1.3239948e-32,1.8403955e-24,1.5905798e-17,8.547336e-12,2.8558208e-07,0.00059327827,0.076632276,0.6154487,0.30732545,1.0
8.266666,4.046e-42,9.47062e-33,1.3788088e-24,1.2481277e-17,7.0248586e-12,2.458351e-07,0.00053490506,0.07236625,0.6087266,0.31837195,1.0
8.283334,2.76e-42,6.769366e-33,1.0322448e-24,9.786824e-18,5.7693837e-12,2.1146703e-07,0.000481929,0.06828879,0.6016481,0.32958102,1.0
8.3,1.882e-42,4.8352854e-33,7.7224937e-25,7.668769e-18,4.734972e-12,1.8177612e-07,0.0004338929,0.06439541,0.5942292,0.34094125,0.99999994
8.316667,1.282e-42,3.451294e-33,5.7732864e-25,6.0048014e-18,3.8832566e-12,1.5614269e-07,0.00039036782,0.06068097,0.58648556,0.35244292,1.0
8.333333,8.74e-43,2.4616993e-33,4.313074e-25,4.6985426e-18,3.1825096e-12,1.3402956e-07,0.00035096065,0.057140328,0.57843363,0.364075,1.0
8.35,5.94e-43,1.754591e-33,3.219822e-25,3.673828e-18,2.6063349e-12,1.1496576e-07,0.0003153071,0.053768177,0.57008964,0.37582672,0.99999994
8.366667,4.04e-43,1.2497378e-33,2.4020603e-25,2.8706042e-18,2.133006e-12,9.854544e-08,0.0002830789,0.05055971,0.56147236,0.38768476,1.0
8.383333,2.75e-43,8.89533e-34,1.7907276e-25,2.2414446e-18,1.7444192e-12,8.441131e-08,0.00025396686,0.047509465,0.5525989,0.3996376,1.0
8.4,1.86e-43,6.326989e-34,1.3340492e-25,1.7489448e-18,1.4256257e-12,7.225399e-08,0.00022769038,0.044612233,0.5434876,0.41167244,1.0
8.416667,1.26e-43,4.497061e-34,9.931375e-26,1.3637066e-18,1.1642786e-12,6.180446e-08,0.00020399016,0.04186253,0.5341562,0.4237772,1.0
8.433333,8.5e-44,3.1942248e-34,7.3884515e-26,1.0626022e-18,9.501962e-13,5.2830163e-08,0.00018263259,0.039255463,0.52462465,0.43593714,0.9999999
8.45,5.9e-44,2.2672836e-34,5.4929365e-26,8.274167e-19,7.7494955e-13,4.512818e-08,0.00016339902,0.036785595,0.51491123,0.44813973,1.0
8.466666,3.9e-44,1.6082687e-34,4.0809035e-26,6.4385066e-19,6.3159563e-13,3.8522927e-08,0.00014609209,0.034447737,0.5050348,0.46037138,1.0
8.483334,2.7e-44,1.1399857e-34,3.029781e-26,5.0066135e-19,5.1440633e-13,3.2861987e-08,0.00013052936,0.03223663,0.49501368,0.47261915,1.0
8.5,1.8e-44,8.075518e-35,2.247914e-26,3.8906598e-19,4.186871e-13,2.8014496e-08,0.0001165475,0.030147405,0.48486802,0.48486802,1.0
8.516666,1.3e-44,5.716687e-35,1.6667203e-26,3.0214144e-19,3.405519e-13,2.3866189e-08,0.00010399455,0.028174942,0.47461593,0.4971051,1.0
8.533334,8e-45,4.0441827e-35,1.2349654e-26,2.3448218e-19,2.768153e-13,2.0318726e-08,9.273194e-05,0.02631414,0.46427548,0.50931764,1.0
8.55,6e-45,2.859163e-35,9.1447175e-27,1.8185744e-19,2.248625e-13,1.7287412e-08,8.263611e-05,0.0245604,0.4538661,0.5214908,1.0
8.566667,4e-45,2.0200803e-35,6.767226e-27,1.4095287e-19,1.8254392e-13,1.469891e-08,7.3592026e-05,0.022908818,0.44340536,0.53361225,1.0
8.583333,3e-45,1.426362e-35,5.004618e-27,1.0918002e-19,1.4809539e-13,1.2490101e-08,6.5496235e-05,0.021354733,0.43291083,0.54566884,0.9999999
8.6,1e-45,1.00646624e-35,3.6987454e-27,8.4514407e-20,1.2007077e-13,1.0606406e-08,5.825416e-05,0.019893529,0.4223992,0.55764896,0.99999994
8.616667,1e-45,7.097742e-36,2.7319613e-27,6.5382256e-20,9.7290516e-14,9.001358e-09,5.1781142e-05,0.018520907,0.41188848,0.5695388,0.99999994
8.633333,1e-45,5.002265e-36,2.0166405e-27,5.055001e-20,7.878391e-14,7.634518e-09,4.5999364e-05,0.017232489,0.4013942,0.5813273,1.0
8.65,1e-45,3.5233495e-36,1.4877381e-27,3.9058906e-20,6.3759456e-14,6.471331e-09,4.0838473e-05,0.016024048,0.39093214,0.59300303,1.0
8.666667,0.0,2.4801503e-36,1.0968644e-27,3.0161907e-20,5.156895e-14,5.4820815e-09,3.6235007e-05,0.014891473,0.38051665,0.60455567,1.0
8.683333,0.0,1.7448344e-36,8.082389e-28,2.3278039e-20,4.1685497e-14,4.6413793e-09,3.2131844e-05,0.013830934,0.3701634,0.6159735,0.99999994
8.7,0.0,1.2268418e-36,5.9521635e-28,1.7955214e-20,3.367692e-14,3.927355e-09,2.8477047e-05,0.012838562,0.35988557,0.6272474,1.0
8.716666,0.0,8.621287e-37,4.3809075e-28,1.3841632e-20,2.7191548e-14,3.3213086e-09,2.5223751e-05,0.011910694,0.3496961,0.638368,1.0
8.733334,0.0,6.054934e-37,3.2226184e-28,1.0664432e-20,2.194283e-14,2.8072016e-09,2.2329605e-05,0.011043715,0.33960664,0.64932734,1.0
8.75,0.0,4.2502858e-37,2.3693089e-28,8.212169e-21,1.7697771e-14,2.3714115e-09,1.9756959e-05,0.010234344,0.32963005,0.66011584,1.0
8.766666,0.0,2.9818997e-37,1.7410405e-28,6.3204192e-21,1.426641e-14,2.0021986e-09,1.747137e-05,0.009479241,0.31977642,0.67072695,1.0000001
8.783334,0.0,2.090927e-37,1.2786612e-28,4.861887e-21,1.1494197e-14,1.6895852e-09,1.5442089e-05,0.0087752445,0.31005517,0.68115413,1.0
8.8,0.0,1.4654361e-37,9.3862964e-29,3.7380575e-21,9.256082e-15,1.4250588e-09,1.3641611e-05,0.00811942,0.3004768,0.69139016,1.0
8.816667,0.0,1.0265623e-37,6.8867626e-29,2.8725943e-21,7.450027e-15,1.2013536e-09,1.2045072e-05,0.0075088693,0.29104903,0.70143,1.0
8.833333,0.0,7.1876314e-38,5.0503486e-29,2.2064104e-21,5.9934777e-15,1.0122709e-09,1.0630193e-05,0.0069408417,0.28177965,0.71126884,1.0
8.85,0.0,5.0300645e-38,3.7018155e-29,1.6939038e-21,4.8193168e-15,8.525337e-10,9.376978e-06,0.0064127026,0.27267513,0.7209028,1.0
8.866667,0.0,3.5185436e-38,2.712147e-29,1.2998491e-21,3.8734563e-15,7.176767e-10,8.2677225e-06,0.00592202,0.26374263,0.7303271,1.0
8.883333,0.0,2.4601364e-38,1.9861795e-29,9.970087e-22,3.1118032e-15,6.038764e-10,7.286371e-06,0.005466402,0.25498712,0.7395392,1.0
8.9,0.0,1.7193615e-38,1.4538704e-29,7.6439617e-22,2.4988052e-15,5.0789806e-10,6.418684e-06,0.0050436156,0.24641334,0.74853665,1.0
8.916667,0.0,1.2010814e-38,1.06375904e-29,5.857854e-22,2.0056866e-15,4.269854e-10,5.651833e-06,0.004651497,0.23802486,0.757318,1.0
8.933333,0.0,8.387112e-39,7.7801085e-30,4.4873326e-22,1.6092197e-15,3.5881664e-10,4.974565e-06,0.0042880913,0.2298261,0.7658808,1.0
8.95,0.0,5.854223e-39,5.6878515e-30,3.4360406e-22,1.290608e-15,3.0140862e-10,4.3766663e-06,0.0039514634,0.22181933,0.7742249,1.0
8.966666,0.0,4.084614e-39,4.15664e-30,2.6299949e-22,1.0346577e-15,2.5308397e-10,3.8490984e-06,0.0036398193,0.2140066,0.78234977,1.0
8.983334,0.0,2.848829e-39,3.0363847e-30,2.0122409e-22,8.291457e-16,2.1242443e-10,3.3838023e-06,0.003351449,0.20638923,0.7902559,1.0
